train_data;train_labels: 0:2800;batch_size: 2;model5
test_data;test_labels: 2800:3100;batch_size: 2
type;learning rate;momentum;epoch 1;epoch 2; ... 
train;0.1;0;0.6881357895689352;0.6819453556622778;0.6864335106738976;0.6825215390963214;0.6744063905370422;0.6645247493118845;0.6426290300009506;0.6186579899030247;0.570736414009277;0.5708381627102236;0.5269433872627782;0.44905338383871124;0.543744503646013;0.5327755757994782;0.45740278025907577;0.41324806335638253;0.3550771007355225;0.5101919925825211;0.4358251704287326;0.4211752006472792
valid;0.1;0;0.6801365685462951;0.6791450687249502;0.6938557916879654;0.6908543866872787;0.6885622618595759;0.6978411702315013;0.7149324013789495;0.7212883651256561;0.8614263916760683;0.7990683017050226;0.8475486349935333;1.1619636111644407;0.9678692286058018;1.2222301904136355;1.1555342564693032;1.2144517960808783;1.6661224578903058;1.6241036562017446;1.503598363858958;1.50913215323167
train;0.1;0;0.6862224048269646;0.685727879021849;0.678045824021101;0.6700070871599019;0.6731194403661149;0.6605995239889515;0.6327054408990934;0.632008565804655;0.6240755708229595;0.6041959963975075;0.5991931710394731;0.5893978310204278;0.5966434209240625;0.5632263973931237;0.5579988830041189;0.5815693871197124;0.5610325620530681;0.5420255502493924;0.5501503520817137;0.5275298320991008
valid;0.1;0;0.6806557333469391;0.6728915290037791;0.6673046841224035;0.6856981238722801;0.6810116326808929;0.6660896029074986;0.6565788838267327;0.6597843842456738;0.7118839502334595;0.6952466793358326;0.7114913619061312;0.8210218086959018;0.8331036956359943;0.7546953346005951;0.8504288129686999;0.7839762900521358;1.0547059689850236;1.0867982848299047;0.8222568978865942;0.995343610352526
train;0.1;0.9;0.7242328936393772;0.7257205880433321;0.731587243122714;0.7363397996127605;0.7294264741241931;0.7308047943349395;0.7275834447358336;0.7274736769976361;0.7272704498256956;0.7313071627808468;0.7324400903657079;0.7341666203311511;0.72694674557341;0.7267041548128639;0.7281457026356033;0.7242420840742333;0.7218506332593305;0.7326917413462486;0.7253513134749873;0.7342852024946894
valid;0.1;0.9;0.727447829246521;0.69007408618927;0.7783032002051672;0.7807760886351267;0.7050474766890208;0.7271129884322485;0.6868219614028931;0.6804828763008117;0.7832906746864319;0.6891726779937745;0.6803666237990061;0.7418897887070973;0.6919606610139211;0.6945340323448181;0.6888238795598348;0.7264612921079;0.7067411053180694;0.680343033472697;0.7176116780440013;0.7063399569193523
train;0.1;0.9;8.595306815812364;9.382243639230728;9.383034127354621;9.371521202070372;9.417572902951921;9.371521201985223;9.371521202155522;9.383034127269472;9.377277664712498;9.383034127269472;9.400303515025547;9.383034127354621;9.365764739513397;9.394547052383423;9.388790589911597;9.377277664712498;9.41757290303707;9.365764739428247;9.342738888944899;9.423329365764346
valid;0.1;0.9;9.294768369992576;9.40222233851751;9.40222233851751;9.348495353857679;9.40222233851751;9.294768369992576;9.348495353857679;9.348495353857679;9.294768369992576;9.348495353857679;9.348495353857679;9.348495353857679;9.348495353857679;9.348495353857679;9.40222233851751;9.40222233851751;9.40222233851751;9.40222233851751;9.348495353857679;9.40222233851751
train;1;0;0.7842081517672964;0.7590804536959954;0.7585208232966917;0.7569857089594006;0.764994145232652;0.770344691830022;0.7596628791147044;0.7583164538176996;0.7567353012199913;0.7535247989531074;0.7660336064919829;0.764441193408732;0.7677359705631221;0.7578412319613355;0.76025436244905;0.7606183655134269;0.7508121583131807;0.7615472131967544;0.7595454570863928;0.7594749064583863
valid;1;0;0.8826564228534699;0.7378423710664114;0.9514423467715581;0.7008928179740905;0.68195308248202;0.7793372635046641;0.7113795685768127;0.9069944882392883;0.7000653978188832;0.8149691758553187;0.8055050936341286;0.6954329766829809;0.6831255984306336;0.6908350358406703;0.6804056068261465;0.679253339767456;0.7218221433957418;0.9261036316553751;0.6937465677658717;0.6979631666342417
train;1;0;0.7707700009963342;0.7600961882567832;0.7580756121554545;0.7655498868439878;0.7529651572182775;0.7643878690419452;0.7615775095086013;0.7579136047352637;0.7605626455800873;0.7583959028390902;0.7583650489098259;0.7645817690129791;0.7634125607939704;0.762154149338603;0.7689497566063489;0.7632055074721574;0.7629135370360953;0.7616866013620581;0.7612994692793914;0.7610097053593823
valid;1;0;0.7243609221776327;0.9834773200750351;0.7184961851437887;0.9186038770278295;0.6840354899565378;0.6826360992590587;0.6888491133848826;0.6810796948273977;0.6850120063622792;0.7655872617165248;0.7200878953933716;0.7640955233573914;0.8193502140045166;0.7218502473831176;0.679432152112325;0.6800921146074931;0.6805100548267364;0.7059977642695109;0.7258119106292724;0.7654901659488678
train;1;0.9;6.712207032697554;6.7350613314764844;6.746574256675584;6.723548406277384;6.723548406362534;6.746574256675584;6.746574256590434;6.723548406447683;6.735061331391335;6.729304869004658;6.712035481078284;6.752330719317709;6.746574256760733;6.723548406192235;6.758087181959834;6.735061331391335;6.689009630765233;6.746574256845883;6.74081779386316;6.723548406532832
valid;1;0.9;6.71587312539419;6.71587312539419;6.71587312539419;6.769600109259292;6.71587312539419;6.823327093919123;6.769600109259293;6.769600109259292;6.823327093919123;6.769600109259293;6.769600109259293;6.769600109259293;6.769600109259293;6.769600109259293;6.71587312539419;6.71587312539419;6.71587312539419;6.71587312539419;6.769600109259292;6.71587312539419
train;1;0.9;6.735942828740392;6.740817794118609;6.723548406277384;6.740817794118609;6.723548406362534;6.7350613314764844;6.7350613314764844;6.740817794033459;6.7177919437204086;6.740817794203759;6.758087181789534;6.712035481163434;6.746574256505285;6.712035481333732;6.71779194363526;6.758087181959834;6.746574256675584;6.723548406192235;6.735061331561633;6.723548406192235
valid;1;0.9;6.71587312539419;6.71587312539419;6.71587312539419;6.769600109259292;6.71587312539419;6.823327093919123;6.769600109259293;6.769600109259292;6.823327093919123;6.769600109259293;6.769600109259293;6.769600109259293;6.769600109259293;6.769600109259293;6.71587312539419;6.71587312539419;6.71587312539419;6.71587312539419;6.769600109259292;6.71587312539419
